2023-03-13 22:08:19.653484 [INFO   ] [APP] application started
2023-03-13 22:11:07.252084 [INFO   ] [AUTO] ASK 3
2023-03-13 22:11:07.252088 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:07.252090 [INFO   ] [AUTO] Sending ask: 529 Price:117400 Volume:200
2023-03-13 22:11:07.252097 [INFO   ] [AUTO] BID 1: 117200
2023-03-13 22:11:07.252430 [INFO   ] [AUTO] Something happened to order: 528
2023-03-13 22:11:07.252451 [INFO   ] [AUTO] Something happened to order: 529
2023-03-13 22:11:07.454004 [INFO   ] [AUTO] BID 1: 116700
2023-03-13 22:11:07.747850 [INFO   ] [AUTO] ASK 3
2023-03-13 22:11:07.747855 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:07.747857 [INFO   ] [AUTO] Sending ask: 530 Price:117200 Volume:200
2023-03-13 22:11:07.747860 [INFO   ] [AUTO] BID 1: 116800
2023-03-13 22:11:07.748184 [INFO   ] [AUTO] Something happened to order: 529
2023-03-13 22:11:07.748260 [INFO   ] [AUTO] Something happened to order: 530
2023-03-13 22:11:07.986424 [INFO   ] [AUTO] Cancelling order: 530
2023-03-13 22:11:07.986509 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:07.986511 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:07.986512 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:07.986512 [INFO   ] [AUTO] Sending ask: 531 Price:117300 Volume:200
2023-03-13 22:11:07.986519 [INFO   ] [AUTO] BID 1: 116900
2023-03-13 22:11:07.986788 [INFO   ] [AUTO] Something happened to order: 530
2023-03-13 22:11:07.986837 [INFO   ] [AUTO] Something happened to order: 531
2023-03-13 22:11:08.250995 [INFO   ] [AUTO] BID 1: 117000
2023-03-13 22:11:08.456075 [INFO   ] [AUTO] Cancelling order: 531
2023-03-13 22:11:08.456141 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:08.456143 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:08.456144 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:08.456145 [INFO   ] [AUTO] Sending ask: 532 Price:117500 Volume:200
2023-03-13 22:11:08.456151 [INFO   ] [AUTO] BID 1: 117000
2023-03-13 22:11:08.456273 [INFO   ] [AUTO] Something happened to order: 531
2023-03-13 22:11:08.456306 [INFO   ] [AUTO] Something happened to order: 532
2023-03-13 22:11:08.747658 [INFO   ] [AUTO] BID 1: 117000
2023-03-13 22:11:09.004627 [INFO   ] [AUTO] BID 1: 117100
2023-03-13 22:11:09.255242 [INFO   ] [AUTO] ASK 3
2023-03-13 22:11:09.255245 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:09.255246 [INFO   ] [AUTO] Sending ask: 533 Price:117400 Volume:200
2023-03-13 22:11:09.255249 [INFO   ] [AUTO] BID 1: 117100
2023-03-13 22:11:09.255661 [INFO   ] [AUTO] Something happened to order: 532
2023-03-13 22:11:09.255707 [INFO   ] [AUTO] Something happened to order: 533
2023-03-13 22:11:09.498849 [INFO   ] [AUTO] BID 1: 117000
2023-03-13 22:11:09.762491 [INFO   ] [AUTO] ASK 3
2023-03-13 22:11:09.762495 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:09.762497 [INFO   ] [AUTO] Sending ask: 534 Price:117300 Volume:200
2023-03-13 22:11:09.762503 [INFO   ] [AUTO] BID 1: 117000
2023-03-13 22:11:09.762634 [INFO   ] [AUTO] Something happened to order: 533
2023-03-13 22:11:09.762968 [INFO   ] [AUTO] Something happened to order: 534
2023-03-13 22:11:09.999449 [INFO   ] [AUTO] Cancelling order: 534
2023-03-13 22:11:09.999518 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:09.999520 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:09.999521 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:09.999522 [INFO   ] [AUTO] Sending ask: 535 Price:117400 Volume:200
2023-03-13 22:11:09.999529 [INFO   ] [AUTO] BID 1: 117000
2023-03-13 22:11:09.999797 [INFO   ] [AUTO] Something happened to order: 534
2023-03-13 22:11:09.999822 [INFO   ] [AUTO] Something happened to order: 535
2023-03-13 22:11:10.216332 [INFO   ] [AUTO] BID 1: 117000
2023-03-13 22:11:10.472497 [INFO   ] [AUTO] BID 1: 117000
2023-03-13 22:11:10.705216 [INFO   ] [AUTO] Cancelling order: 535
2023-03-13 22:11:10.705274 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:10.705278 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:10.705278 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:10.705279 [INFO   ] [AUTO] Sending ask: 536 Price:117700 Volume:200
2023-03-13 22:11:10.705288 [INFO   ] [AUTO] BID 1: 117000
2023-03-13 22:11:10.706149 [INFO   ] [AUTO] Something happened to order: 535
2023-03-13 22:11:10.706189 [INFO   ] [AUTO] Something happened to order: 536
2023-03-13 22:11:10.977310 [INFO   ] [AUTO] ASK 3
2023-03-13 22:11:10.977314 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:10.977316 [INFO   ] [AUTO] Sending ask: 537 Price:117500 Volume:200
2023-03-13 22:11:10.977322 [INFO   ] [AUTO] BID 1: 117100
2023-03-13 22:11:10.977588 [INFO   ] [AUTO] Something happened to order: 536
2023-03-13 22:11:10.977609 [INFO   ] [AUTO] Something happened to order: 537
2023-03-13 22:11:11.199784 [INFO   ] [AUTO] BID 1: 117100
2023-03-13 22:11:11.445483 [INFO   ] [AUTO] BID 1: 117100
2023-03-13 22:11:11.791436 [INFO   ] [AUTO] Cancelling order: 537
2023-03-13 22:11:11.791488 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:11.791490 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:11.791491 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:11.791492 [INFO   ] [AUTO] Sending ask: 538 Price:117600 Volume:200
2023-03-13 22:11:11.791502 [INFO   ] [AUTO] BID 1: 117100
2023-03-13 22:11:11.791749 [INFO   ] [AUTO] Something happened to order: 537
2023-03-13 22:11:11.791793 [INFO   ] [AUTO] Something happened to order: 538
2023-03-13 22:11:12.040350 [INFO   ] [AUTO] BID 1: 117200
2023-03-13 22:11:12.223339 [INFO   ] [AUTO] Cancelling order: 538
2023-03-13 22:11:12.223386 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:12.223389 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:12.223390 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:12.223391 [INFO   ] [AUTO] Sending ask: 539 Price:117800 Volume:200
2023-03-13 22:11:12.223398 [INFO   ] [AUTO] BID 1: 117000
2023-03-13 22:11:12.223732 [INFO   ] [AUTO] Something happened to order: 538
2023-03-13 22:11:12.223803 [INFO   ] [AUTO] Something happened to order: 539
2023-03-13 22:11:12.531851 [INFO   ] [AUTO] Cancelling order: 539
2023-03-13 22:11:12.531902 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:12.531906 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:12.531907 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:12.531908 [INFO   ] [AUTO] Sending ask: 540 Price:118000 Volume:200
2023-03-13 22:11:12.531919 [INFO   ] [AUTO] BID 1: 117200
2023-03-13 22:11:12.533224 [INFO   ] [AUTO] Something happened to order: 539
2023-03-13 22:11:12.533292 [INFO   ] [AUTO] Something happened to order: 540
2023-03-13 22:11:12.751206 [INFO   ] [AUTO] ASK 3
2023-03-13 22:11:12.751211 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:12.751212 [INFO   ] [AUTO] Sending ask: 541 Price:117800 Volume:200
2023-03-13 22:11:12.751217 [INFO   ] [AUTO] BID 1: 117000
2023-03-13 22:11:12.751493 [INFO   ] [AUTO] Something happened to order: 540
2023-03-13 22:11:12.751515 [INFO   ] [AUTO] Something happened to order: 541
2023-03-13 22:11:13.044365 [INFO   ] [AUTO] ASK 3
2023-03-13 22:11:13.044370 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:13.044372 [INFO   ] [AUTO] Sending ask: 542 Price:117700 Volume:200
2023-03-13 22:11:13.044375 [INFO   ] [AUTO] BID 1: 117000
2023-03-13 22:11:13.045078 [INFO   ] [AUTO] Something happened to order: 541
2023-03-13 22:11:13.045097 [INFO   ] [AUTO] Something happened to order: 542
2023-03-13 22:11:13.265231 [INFO   ] [AUTO] BID 1: 117000
2023-03-13 22:11:13.545154 [INFO   ] [AUTO] ASK 3
2023-03-13 22:11:13.545158 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:13.545160 [INFO   ] [AUTO] Sending ask: 543 Price:117600 Volume:200
2023-03-13 22:11:13.545163 [INFO   ] [AUTO] BID 1: 117000
2023-03-13 22:11:13.545619 [INFO   ] [AUTO] Something happened to order: 542
2023-03-13 22:11:13.545641 [INFO   ] [AUTO] Something happened to order: 543
2023-03-13 22:11:13.708169 [INFO   ] [AUTO] Cancelling order: 543
2023-03-13 22:11:13.708212 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:13.708215 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:13.708215 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:13.708216 [INFO   ] [AUTO] Sending ask: 544 Price:117700 Volume:200
2023-03-13 22:11:13.708223 [INFO   ] [AUTO] BID 1: 117000
2023-03-13 22:11:13.709018 [INFO   ] [AUTO] Something happened to order: 543
2023-03-13 22:11:13.709049 [INFO   ] [AUTO] Something happened to order: 544
2023-03-13 22:11:13.973919 [INFO   ] [AUTO] Cancelling order: 544
2023-03-13 22:11:13.973973 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:13.973975 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:13.973975 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:13.973976 [INFO   ] [AUTO] Sending ask: 545 Price:117800 Volume:200
2023-03-13 22:11:13.973988 [INFO   ] [AUTO] BID 1: 117000
2023-03-13 22:11:13.974132 [INFO   ] [AUTO] Something happened to order: 544
2023-03-13 22:11:13.974196 [INFO   ] [AUTO] Something happened to order: 545
2023-03-13 22:11:14.227103 [INFO   ] [AUTO] ASK 3
2023-03-13 22:11:14.227111 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:14.227112 [INFO   ] [AUTO] Sending ask: 546 Price:117700 Volume:200
2023-03-13 22:11:14.227119 [INFO   ] [AUTO] BID 1: 117000
2023-03-13 22:11:14.227399 [INFO   ] [AUTO] Something happened to order: 545
2023-03-13 22:11:14.227424 [INFO   ] [AUTO] Something happened to order: 546
2023-03-13 22:11:14.463588 [INFO   ] [AUTO] BID 1: 117000
2023-03-13 22:11:14.753262 [INFO   ] [AUTO] BID 1: 117000
2023-03-13 22:11:15.037312 [INFO   ] [AUTO] BID 1: 117000
2023-03-13 22:11:15.215171 [INFO   ] [AUTO] Cancelling order: 546
2023-03-13 22:11:15.215219 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:15.215221 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:15.215221 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:15.215222 [INFO   ] [AUTO] Sending ask: 547 Price:117900 Volume:200
2023-03-13 22:11:15.215250 [INFO   ] [AUTO] BID 1: 116900
2023-03-13 22:11:15.216424 [INFO   ] [AUTO] Something happened to order: 546
2023-03-13 22:11:15.216449 [INFO   ] [AUTO] Something happened to order: 547
2023-03-13 22:11:15.460681 [INFO   ] [AUTO] BID 1: 117100
2023-03-13 22:11:15.705754 [INFO   ] [AUTO] BID 1: 117100
2023-03-13 22:11:15.951068 [INFO   ] [AUTO] Cancelling order: 547
2023-03-13 22:11:15.951153 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:15.951155 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:15.951155 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:15.951156 [INFO   ] [AUTO] Sending ask: 548 Price:118100 Volume:200
2023-03-13 22:11:15.951164 [INFO   ] [AUTO] BID 1: 117400
2023-03-13 22:11:15.951908 [INFO   ] [AUTO] Something happened to order: 547
2023-03-13 22:11:15.951945 [INFO   ] [AUTO] Something happened to order: 548
2023-03-13 22:11:16.235865 [INFO   ] [AUTO] Cancelling order: 548
2023-03-13 22:11:16.235940 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:16.235943 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:16.235943 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:16.235945 [INFO   ] [AUTO] Sending ask: 549 Price:118200 Volume:200
2023-03-13 22:11:16.235953 [INFO   ] [AUTO] BID 1: 117400
2023-03-13 22:11:16.236281 [INFO   ] [AUTO] Something happened to order: 548
2023-03-13 22:11:16.236305 [INFO   ] [AUTO] Something happened to order: 549
2023-03-13 22:11:16.461917 [INFO   ] [AUTO] ASK 3
2023-03-13 22:11:16.461921 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:16.461922 [INFO   ] [AUTO] Sending ask: 550 Price:118100 Volume:200
2023-03-13 22:11:16.461925 [INFO   ] [AUTO] BID 1: 117400
2023-03-13 22:11:16.462334 [INFO   ] [AUTO] Something happened to order: 549
2023-03-13 22:11:16.462355 [INFO   ] [AUTO] Something happened to order: 550
2023-03-13 22:11:16.715012 [INFO   ] [AUTO] BID 1: 117300
2023-03-13 22:11:17.007752 [INFO   ] [AUTO] Cancelling order: 550
2023-03-13 22:11:17.007815 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:17.007817 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:17.007818 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:17.007819 [INFO   ] [AUTO] Sending ask: 551 Price:118400 Volume:200
2023-03-13 22:11:17.007827 [INFO   ] [AUTO] BID 1: 117300
2023-03-13 22:11:17.008175 [INFO   ] [AUTO] Something happened to order: 550
2023-03-13 22:11:17.008201 [INFO   ] [AUTO] Something happened to order: 551
2023-03-13 22:11:17.202962 [INFO   ] [AUTO] BID 1: 117600
2023-03-13 22:11:17.480134 [INFO   ] [AUTO] ASK 3
2023-03-13 22:11:17.480141 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:17.480143 [INFO   ] [AUTO] Sending ask: 552 Price:118300 Volume:200
2023-03-13 22:11:17.480148 [INFO   ] [AUTO] BID 1: 117600
2023-03-13 22:11:17.480447 [INFO   ] [AUTO] Something happened to order: 551
2023-03-13 22:11:17.480471 [INFO   ] [AUTO] Something happened to order: 552
2023-03-13 22:11:17.779921 [INFO   ] [AUTO] Cancelling order: 552
2023-03-13 22:11:17.779975 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:17.779977 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:17.779978 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:17.779979 [INFO   ] [AUTO] Sending ask: 553 Price:118600 Volume:200
2023-03-13 22:11:17.779986 [INFO   ] [AUTO] BID 1: 117800
2023-03-13 22:11:17.780370 [INFO   ] [AUTO] Something happened to order: 552
2023-03-13 22:11:17.780399 [INFO   ] [AUTO] Something happened to order: 553
2023-03-13 22:11:18.000151 [INFO   ] [AUTO] BID 1: 117800
2023-03-13 22:11:18.289947 [INFO   ] [AUTO] Cancelling order: 553
2023-03-13 22:11:18.290030 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:18.290033 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:18.290034 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:18.290035 [INFO   ] [AUTO] Sending ask: 554 Price:118700 Volume:200
2023-03-13 22:11:18.290042 [INFO   ] [AUTO] BID 1: 117800
2023-03-13 22:11:18.290259 [INFO   ] [AUTO] Something happened to order: 553
2023-03-13 22:11:18.290308 [INFO   ] [AUTO] Something happened to order: 554
2023-03-13 22:11:18.488899 [INFO   ] [AUTO] BID 1: 118000
2023-03-13 22:11:18.731988 [INFO   ] [AUTO] ASK 3
2023-03-13 22:11:18.731993 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:18.731994 [INFO   ] [AUTO] Sending ask: 555 Price:118600 Volume:200
2023-03-13 22:11:18.732000 [INFO   ] [AUTO] BID 1: 117900
2023-03-13 22:11:18.732206 [INFO   ] [AUTO] Something happened to order: 554
2023-03-13 22:11:18.732270 [INFO   ] [AUTO] Something happened to order: 555
2023-03-13 22:11:19.005230 [INFO   ] [AUTO] Cancelling order: 555
2023-03-13 22:11:19.005314 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:19.005315 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:19.005316 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:19.005317 [INFO   ] [AUTO] Sending ask: 556 Price:118700 Volume:200
2023-03-13 22:11:19.005324 [INFO   ] [AUTO] BID 1: 117900
2023-03-13 22:11:19.005600 [INFO   ] [AUTO] Something happened to order: 555
2023-03-13 22:11:19.005630 [INFO   ] [AUTO] Something happened to order: 556
2023-03-13 22:11:19.243303 [INFO   ] [AUTO] BID 1: 117900
2023-03-13 22:11:19.504670 [INFO   ] [AUTO] ASK 3
2023-03-13 22:11:19.504674 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:19.504675 [INFO   ] [AUTO] Sending ask: 557 Price:118600 Volume:200
2023-03-13 22:11:19.504679 [INFO   ] [AUTO] BID 1: 117900
2023-03-13 22:11:19.504926 [INFO   ] [AUTO] Something happened to order: 556
2023-03-13 22:11:19.504948 [INFO   ] [AUTO] Something happened to order: 557
2023-03-13 22:11:19.734495 [INFO   ] [AUTO] ASK 3
2023-03-13 22:11:19.734501 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:19.734503 [INFO   ] [AUTO] Sending ask: 558 Price:118500 Volume:200
2023-03-13 22:11:19.734506 [INFO   ] [AUTO] BID 1: 117800
2023-03-13 22:11:19.735024 [INFO   ] [AUTO] Something happened to order: 557
2023-03-13 22:11:19.735045 [INFO   ] [AUTO] Something happened to order: 558
2023-03-13 22:11:20.018179 [INFO   ] [AUTO] BID 1: 117700
2023-03-13 22:11:20.259759 [INFO   ] [AUTO] ASK 3
2023-03-13 22:11:20.259766 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:20.259768 [INFO   ] [AUTO] Sending ask: 559 Price:118400 Volume:200
2023-03-13 22:11:20.259775 [INFO   ] [AUTO] BID 1: 117700
2023-03-13 22:11:20.260588 [INFO   ] [AUTO] Something happened to order: 558
2023-03-13 22:11:20.260614 [INFO   ] [AUTO] Something happened to order: 559
2023-03-13 22:11:20.512354 [INFO   ] [AUTO] Cancelling order: 559
2023-03-13 22:11:20.512412 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:20.512414 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:20.512415 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:20.512416 [INFO   ] [AUTO] Sending ask: 560 Price:118600 Volume:200
2023-03-13 22:11:20.512423 [INFO   ] [AUTO] BID 1: 117700
2023-03-13 22:11:20.512733 [INFO   ] [AUTO] Something happened to order: 559
2023-03-13 22:11:20.512755 [INFO   ] [AUTO] Something happened to order: 560
2023-03-13 22:11:20.701879 [INFO   ] [AUTO] BID 1: 117700
2023-03-13 22:11:21.030212 [INFO   ] [AUTO] Cancelling order: 560
2023-03-13 22:11:21.030263 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:21.030265 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:21.030266 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:21.030267 [INFO   ] [AUTO] Sending ask: 561 Price:118700 Volume:200
2023-03-13 22:11:21.030278 [INFO   ] [AUTO] BID 1: 117900
2023-03-13 22:11:21.030476 [INFO   ] [AUTO] Something happened to order: 560
2023-03-13 22:11:21.030538 [INFO   ] [AUTO] Something happened to order: 561
2023-03-13 22:11:21.195378 [INFO   ] [AUTO] ASK 3
2023-03-13 22:11:21.195387 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:21.195388 [INFO   ] [AUTO] Sending ask: 562 Price:118600 Volume:200
2023-03-13 22:11:21.195391 [INFO   ] [AUTO] BID 1: 117900
2023-03-13 22:11:21.195812 [INFO   ] [AUTO] Something happened to order: 561
2023-03-13 22:11:21.195833 [INFO   ] [AUTO] Something happened to order: 562
2023-03-13 22:11:21.449275 [INFO   ] [AUTO] BID 1: 117800
2023-03-13 22:11:21.717987 [INFO   ] [AUTO] BID 1: 117800
2023-03-13 22:11:21.962774 [INFO   ] [AUTO] ASK 3
2023-03-13 22:11:21.962777 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:21.962778 [INFO   ] [AUTO] Sending ask: 563 Price:118400 Volume:200
2023-03-13 22:11:21.962822 [INFO   ] [AUTO] BID 1: 117600
2023-03-13 22:11:21.963102 [INFO   ] [AUTO] Something happened to order: 562
2023-03-13 22:11:21.963141 [INFO   ] [AUTO] Something happened to order: 563
2023-03-13 22:11:22.200328 [INFO   ] [AUTO] BID 1: 117600
2023-03-13 22:11:22.506688 [INFO   ] [AUTO] Cancelling order: 563
2023-03-13 22:11:22.506759 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:22.506761 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:22.506761 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:22.506762 [INFO   ] [AUTO] Sending ask: 564 Price:118500 Volume:200
2023-03-13 22:11:22.506772 [INFO   ] [AUTO] BID 1: 117600
2023-03-13 22:11:22.506867 [INFO   ] [AUTO] Something happened to order: 563
2023-03-13 22:11:22.506903 [INFO   ] [AUTO] Something happened to order: 564
2023-03-13 22:11:22.756427 [INFO   ] [AUTO] BID 1: 117600
2023-03-13 22:11:23.005771 [INFO   ] [AUTO] Cancelling order: 564
2023-03-13 22:11:23.005828 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:23.005831 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:23.005832 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:23.005833 [INFO   ] [AUTO] Sending ask: 565 Price:118600 Volume:200
2023-03-13 22:11:23.005843 [INFO   ] [AUTO] BID 1: 117700
2023-03-13 22:11:23.005953 [INFO   ] [AUTO] Something happened to order: 564
2023-03-13 22:11:23.005993 [INFO   ] [AUTO] Something happened to order: 565
2023-03-13 22:11:23.211112 [INFO   ] [AUTO] Cancelling order: 565
2023-03-13 22:11:23.211176 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:23.211179 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:23.211179 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:23.211180 [INFO   ] [AUTO] Sending ask: 566 Price:118700 Volume:200
2023-03-13 22:11:23.211189 [INFO   ] [AUTO] BID 1: 117800
2023-03-13 22:11:23.212610 [INFO   ] [AUTO] Something happened to order: 565
2023-03-13 22:11:23.212630 [INFO   ] [AUTO] Something happened to order: 566
2023-03-13 22:11:23.458333 [INFO   ] [AUTO] BID 1: 118000
2023-03-13 22:11:23.788390 [INFO   ] [AUTO] Cancelling order: 566
2023-03-13 22:11:23.788439 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:23.788443 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:23.788444 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:23.788445 [INFO   ] [AUTO] Sending ask: 567 Price:119200 Volume:200
2023-03-13 22:11:23.788457 [INFO   ] [AUTO] BID 1: 118200
2023-03-13 22:11:23.792056 [INFO   ] [AUTO] Something happened to order: 566
2023-03-13 22:11:23.792085 [INFO   ] [AUTO] Something happened to order: 567
2023-03-13 22:11:23.963777 [INFO   ] [AUTO] ASK 3
2023-03-13 22:11:23.963780 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:23.963781 [INFO   ] [AUTO] Sending ask: 568 Price:118900 Volume:200
2023-03-13 22:11:23.963788 [INFO   ] [AUTO] BID 1: 118200
2023-03-13 22:11:23.964028 [INFO   ] [AUTO] Something happened to order: 567
2023-03-13 22:11:23.964049 [INFO   ] [AUTO] Something happened to order: 568
2023-03-13 22:11:24.223585 [INFO   ] [AUTO] Cancelling order: 568
2023-03-13 22:11:24.223649 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:24.223652 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:24.223652 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:24.223653 [INFO   ] [AUTO] Sending ask: 569 Price:119000 Volume:200
2023-03-13 22:11:24.223666 [INFO   ] [AUTO] BID 1: 118100
2023-03-13 22:11:24.223827 [INFO   ] [AUTO] Something happened to order: 568
2023-03-13 22:11:24.223859 [INFO   ] [AUTO] Something happened to order: 569
2023-03-13 22:11:24.514937 [INFO   ] [AUTO] BID 1: 118200
2023-03-13 22:11:24.714283 [INFO   ] [AUTO] Cancelling order: 569
2023-03-13 22:11:24.714333 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:24.714335 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:24.714336 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:24.714337 [INFO   ] [AUTO] Sending ask: 570 Price:119100 Volume:200
2023-03-13 22:11:24.714346 [INFO   ] [AUTO] BID 1: 118200
2023-03-13 22:11:24.714743 [INFO   ] [AUTO] Something happened to order: 569
2023-03-13 22:11:24.714768 [INFO   ] [AUTO] Something happened to order: 570
2023-03-13 22:11:24.959328 [INFO   ] [AUTO] ASK 3
2023-03-13 22:11:24.959331 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:24.959333 [INFO   ] [AUTO] Sending ask: 571 Price:118900 Volume:200
2023-03-13 22:11:24.959336 [INFO   ] [AUTO] BID 1: 118100
2023-03-13 22:11:24.959762 [INFO   ] [AUTO] Something happened to order: 570
2023-03-13 22:11:24.959785 [INFO   ] [AUTO] Something happened to order: 571
2023-03-13 22:11:25.287526 [INFO   ] [AUTO] BID 1: 118100
2023-03-13 22:11:25.455761 [INFO   ] [AUTO] BID 1: 118100
2023-03-13 22:11:25.705166 [INFO   ] [AUTO] ASK 3
2023-03-13 22:11:25.705171 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:25.705172 [INFO   ] [AUTO] Sending ask: 572 Price:118800 Volume:200
2023-03-13 22:11:25.705176 [INFO   ] [AUTO] BID 1: 118200
2023-03-13 22:11:25.705589 [INFO   ] [AUTO] Something happened to order: 571
2023-03-13 22:11:25.705615 [INFO   ] [AUTO] Something happened to order: 572
2023-03-13 22:11:25.981632 [INFO   ] [AUTO] Cancelling order: 572
2023-03-13 22:11:25.981694 [INFO   ] [AUTO] no current ask, create a new one
2023-03-13 22:11:25.981696 [INFO   ] [AUTO] ASK 1
2023-03-13 22:11:25.981697 [INFO   ] [AUTO] Max ask volume: 200
2023-03-13 22:11:25.981698 [INFO   ] [AUTO] Sending ask: 573 Price:118900 Volume:200
2023-03-13 22:11:25.981705 [INFO   ] [AUTO] BID 1: 118000
2023-03-13 22:11:25.982721 [INFO   ] [AUTO] Something happened to order: 572
2023-03-13 22:11:25.982740 [INFO   ] [AUTO] Something happened to order: 573
2023-03-13 22:11:26.274455 [INFO   ] [AUTO] Cancelling order: 573
