2023-03-11 10:00:36.407882 [INFO   ] [APP] application started
2023-03-11 10:08:04.726022 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:04.868186 [INFO   ] [AUTO] Trade tick: 1049
2023-03-11 10:08:05.620152 [INFO   ] [AUTO] Trade tick: 1050
2023-03-11 10:08:05.805110 [INFO   ] [AUTO] Trade tick: 1051
2023-03-11 10:08:06.741781 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:06.916036 [INFO   ] [AUTO] Trade tick: 1052
2023-03-11 10:08:06.919494 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:06.967666 [INFO   ] [AUTO] Trade tick: 1053
2023-03-11 10:08:07.216662 [INFO   ] [AUTO] Trade tick: 1054
2023-03-11 10:08:07.261629 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:07.414550 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:07.612662 [INFO   ] [AUTO] Trade tick: 1055
2023-03-11 10:08:07.697931 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:07.936676 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:07.963765 [INFO   ] [AUTO] Trade tick: 1056
2023-03-11 10:08:08.260139 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:08.453212 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:08.664712 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:08.988562 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:09.225935 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:09.354293 [INFO   ] [AUTO] Trade tick: 1057
2023-03-11 10:08:09.505919 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:09.728792 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:09.997846 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:10.821341 [INFO   ] [AUTO] Trade tick: 1058
2023-03-11 10:08:11.220837 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:11.477182 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:11.751156 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:11.806962 [INFO   ] [AUTO] Trade tick: 1059
2023-03-11 10:08:11.965623 [INFO   ] [AUTO] Trade tick: 1060
2023-03-11 10:08:12.013730 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:12.070811 [INFO   ] [AUTO] Trade tick: 1061
2023-03-11 10:08:12.107375 [INFO   ] [AUTO] Trade tick: 1062
2023-03-11 10:08:12.961450 [INFO   ] [AUTO] Trade tick: 1063
2023-03-11 10:08:13.418685 [INFO   ] [AUTO] Trade tick: 1064
2023-03-11 10:08:13.460279 [INFO   ] [AUTO] Trade tick: 1065
2023-03-11 10:08:14.459006 [INFO   ] [AUTO] Trade tick: 1066
2023-03-11 10:08:14.763690 [INFO   ] [AUTO] Trade tick: 1067
2023-03-11 10:08:14.813765 [INFO   ] [AUTO] Trade tick: 1068
2023-03-11 10:08:14.970204 [INFO   ] [AUTO] Trade tick: 1069
2023-03-11 10:08:15.972280 [INFO   ] [AUTO] Trade tick: 1070
2023-03-11 10:08:17.171247 [INFO   ] [AUTO] Trade tick: 1071
2023-03-11 10:08:17.503647 [INFO   ] [AUTO] Trade tick: 1072
2023-03-11 10:08:19.220239 [INFO   ] [AUTO] Trade tick: 1073
2023-03-11 10:08:22.557825 [INFO   ] [AUTO] Trade tick: 1074
2023-03-11 10:08:23.507763 [INFO   ] [AUTO] Trade tick: 1075
2023-03-11 10:08:23.555043 [INFO   ] [AUTO] Trade tick: 1076
2023-03-11 10:08:23.916441 [INFO   ] [AUTO] Trade tick: 1077
2023-03-11 10:08:23.952347 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:24.070465 [INFO   ] [AUTO] Trade tick: 1078
2023-03-11 10:08:24.261684 [INFO   ] [AUTO] Trade tick: 1079
2023-03-11 10:08:25.316325 [INFO   ] [AUTO] Trade tick: 1080
2023-03-11 10:08:25.772250 [INFO   ] [AUTO] Trade tick: 1081
2023-03-11 10:08:26.063816 [INFO   ] [AUTO] Trade tick: 1082
2023-03-11 10:08:27.004457 [INFO   ] [AUTO] Trade tick: 1083
2023-03-11 10:08:28.119746 [INFO   ] [AUTO] Trade tick: 1084
2023-03-11 10:08:28.260442 [INFO   ] [AUTO] Trade tick: 1085
2023-03-11 10:08:28.717056 [INFO   ] [AUTO] Trade tick: 1086
2023-03-11 10:08:29.266806 [INFO   ] [AUTO] Trade tick: 1087
2023-03-11 10:08:30.166222 [INFO   ] [AUTO] Trade tick: 1088
2023-03-11 10:08:30.719714 [INFO   ] [AUTO] Trade tick: 1089
2023-03-11 10:08:30.807674 [INFO   ] [AUTO] Trade tick: 1090
2023-03-11 10:08:31.112705 [INFO   ] [AUTO] Trade tick: 1091
2023-03-11 10:08:31.558694 [INFO   ] [AUTO] Trade tick: 1092
2023-03-11 10:08:31.652819 [INFO   ] [AUTO] Trade tick: 1093
2023-03-11 10:08:32.206041 [INFO   ] [AUTO] Trade tick: 1094
2023-03-11 10:08:32.507679 [INFO   ] [AUTO] Trade tick: 1095
2023-03-11 10:08:34.019394 [INFO   ] [AUTO] Trade tick: 1096
2023-03-11 10:08:35.066987 [INFO   ] [AUTO] Trade tick: 1097
2023-03-11 10:08:35.169251 [INFO   ] [AUTO] Trade tick: 1098
2023-03-11 10:08:35.560802 [INFO   ] [AUTO] Trade tick: 1099
2023-03-11 10:08:36.915987 [INFO   ] [AUTO] Trade tick: 1100
2023-03-11 10:08:36.916010 [INFO   ] [AUTO] Trade tick: 1101
2023-03-11 10:08:37.022194 [INFO   ] [AUTO] Trade tick: 1102
2023-03-11 10:08:37.205029 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:37.205036 [INFO   ] [AUTO] Buy vol: 25 order: 115
2023-03-11 10:08:37.205196 [INFO   ] [AUTO] order 115 filled for 25 lots at $149300 cents
2023-03-11 10:08:37.205226 [INFO   ] [AUTO] Trade tick: 1103
2023-03-11 10:08:37.205293 [INFO   ] [AUTO] hedge order 116 filled for 25 lots at $149400 average price in cents
2023-03-11 10:08:37.258451 [INFO   ] [AUTO] Trade tick: 1104
2023-03-11 10:08:37.920226 [INFO   ] [AUTO] Trade tick: 1105
2023-03-11 10:08:37.957488 [INFO   ] [AUTO] Trade tick: 1106
2023-03-11 10:08:38.915879 [INFO   ] [AUTO] Trade tick: 1107
2023-03-11 10:08:39.870031 [INFO   ] [AUTO] Trade tick: 1108
2023-03-11 10:08:40.523352 [INFO   ] [AUTO] Trade tick: 1109
2023-03-11 10:08:41.268142 [INFO   ] [AUTO] Trade tick: 1110
2023-03-11 10:08:41.361098 [INFO   ] [AUTO] Trade tick: 1111
2023-03-11 10:08:41.753469 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:41.753474 [INFO   ] [AUTO] Buy vol: 15 order: 117
2023-03-11 10:08:41.754860 [INFO   ] [AUTO] order 117 filled for 15 lots at $149700 cents
2023-03-11 10:08:41.755084 [INFO   ] [AUTO] Trade tick: 1112
2023-03-11 10:08:41.755100 [INFO   ] [AUTO] Trade tick: 1113
2023-03-11 10:08:41.755223 [INFO   ] [AUTO] hedge order 118 filled for 15 lots at $149800 average price in cents
2023-03-11 10:08:42.103299 [INFO   ] [AUTO] Trade tick: 1114
2023-03-11 10:08:43.966787 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:43.966793 [INFO   ] [AUTO] Buy vol: 160 order: 119
2023-03-11 10:08:43.966959 [INFO   ] [AUTO] order 119 filled for 160 lots at $149900 cents
2023-03-11 10:08:43.966992 [INFO   ] [AUTO] Trade tick: 1115
2023-03-11 10:08:43.967071 [INFO   ] [AUTO] hedge order 120 filled for 160 lots at $150000 average price in cents
2023-03-11 10:08:44.171320 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:44.421458 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:44.716448 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:44.962504 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:45.194032 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:45.490508 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:45.513350 [INFO   ] [AUTO] Trade tick: 1116
2023-03-11 10:08:45.694556 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:45.984749 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:46.065857 [INFO   ] [AUTO] Trade tick: 1117
2023-03-11 10:08:46.065876 [INFO   ] [AUTO] Trade tick: 1118
2023-03-11 10:08:46.223187 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:46.444967 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:46.468355 [INFO   ] [AUTO] Trade tick: 1119
2023-03-11 10:08:46.707892 [INFO   ] [AUTO] Trade tick: 1120
2023-03-11 10:08:46.707911 [INFO   ] [AUTO] Trade tick: 1121
2023-03-11 10:08:46.759062 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:46.772076 [INFO   ] [AUTO] Trade tick: 1122
2023-03-11 10:08:46.860401 [INFO   ] [AUTO] Trade tick: 1123
2023-03-11 10:08:46.988182 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:47.010708 [INFO   ] [AUTO] Trade tick: 1124
2023-03-11 10:08:47.010732 [INFO   ] [AUTO] Trade tick: 1125
2023-03-11 10:08:47.120865 [INFO   ] [AUTO] Trade tick: 1126
2023-03-11 10:08:47.226582 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:47.354666 [INFO   ] [AUTO] Trade tick: 1127
2023-03-11 10:08:47.480250 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:47.522106 [INFO   ] [AUTO] Trade tick: 1128
2023-03-11 10:08:47.564798 [INFO   ] [AUTO] Trade tick: 1129
2023-03-11 10:08:47.614391 [INFO   ] [AUTO] Trade tick: 1130
2023-03-11 10:08:47.735724 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:47.761857 [INFO   ] [AUTO] Trade tick: 1131
2023-03-11 10:08:47.991298 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:48.012593 [INFO   ] [AUTO] Trade tick: 1132
2023-03-11 10:08:48.252563 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:48.424459 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:48.728238 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:49.012532 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:49.062727 [INFO   ] [AUTO] Trade tick: 1133
2023-03-11 10:08:49.248192 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:49.480292 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:49.677628 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:49.761086 [INFO   ] [AUTO] Trade tick: 1134
2023-03-11 10:08:49.805877 [INFO   ] [AUTO] Trade tick: 1135
2023-03-11 10:08:49.869242 [INFO   ] [AUTO] Trade tick: 1136
2023-03-11 10:08:49.952600 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:50.019062 [INFO   ] [AUTO] Trade tick: 1137
2023-03-11 10:08:50.070396 [INFO   ] [AUTO] Trade tick: 1138
2023-03-11 10:08:50.108549 [INFO   ] [AUTO] Trade tick: 1139
2023-03-11 10:08:50.153468 [INFO   ] [AUTO] Trade tick: 1140
2023-03-11 10:08:50.182562 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:50.266109 [INFO   ] [AUTO] Trade tick: 1141
2023-03-11 10:08:50.314901 [INFO   ] [AUTO] Trade tick: 1142
2023-03-11 10:08:50.493405 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:50.698617 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:08:50.967521 [INFO   ] [AUTO] Trade tick: 1143
2023-03-11 10:08:51.663335 [INFO   ] [AUTO] Trade tick: 1144
2023-03-11 10:08:52.673647 [INFO   ] [AUTO] Trade tick: 1145
2023-03-11 10:08:52.708964 [INFO   ] [AUTO] Trade tick: 1146
2023-03-11 10:08:53.165462 [INFO   ] [AUTO] Trade tick: 1147
2023-03-11 10:08:54.169264 [INFO   ] [AUTO] Trade tick: 1148
2023-03-11 10:08:54.658536 [INFO   ] [AUTO] Trade tick: 1149
2023-03-11 10:08:55.417187 [INFO   ] [AUTO] Trade tick: 1150
2023-03-11 10:08:55.511263 [INFO   ] [AUTO] Trade tick: 1151
2023-03-11 10:08:55.559739 [INFO   ] [AUTO] Trade tick: 1152
2023-03-11 10:08:55.959048 [INFO   ] [AUTO] Pairwise opportunity, ETF > FUT => buy futures, sell ETF
2023-03-11 10:08:55.959053 [INFO   ] [AUTO] Sell vol: 6 order: 121
2023-03-11 10:08:55.959272 [INFO   ] [AUTO] order 121 filled for 6 lots at $149900 cents
2023-03-11 10:08:55.959300 [INFO   ] [AUTO] Trade tick: 1153
2023-03-11 10:08:55.959337 [INFO   ] [AUTO] hedge order 122 filled for 6 lots at $149800 average price in cents
2023-03-11 10:08:56.068078 [INFO   ] [AUTO] Trade tick: 1154
2023-03-11 10:08:56.917557 [INFO   ] [AUTO] Trade tick: 1155
2023-03-11 10:08:56.957829 [INFO   ] [AUTO] Trade tick: 1156
2023-03-11 10:08:57.365322 [INFO   ] [AUTO] Trade tick: 1157
2023-03-11 10:08:58.259307 [INFO   ] [AUTO] Trade tick: 1158
2023-03-11 10:08:58.316980 [INFO   ] [AUTO] Trade tick: 1159
2023-03-11 10:08:59.809824 [INFO   ] [AUTO] Trade tick: 1160
2023-03-11 10:08:59.964301 [INFO   ] [AUTO] Trade tick: 1161
2023-03-11 10:09:01.306235 [INFO   ] [AUTO] Trade tick: 1162
2023-03-11 10:09:02.811264 [INFO   ] [AUTO] Trade tick: 1163
2023-03-11 10:09:02.958669 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:02.958674 [INFO   ] [AUTO] Buy vol: 6 order: 123
2023-03-11 10:09:02.958821 [INFO   ] [AUTO] order 123 filled for 6 lots at $150000 cents
2023-03-11 10:09:02.958852 [INFO   ] [AUTO] Trade tick: 1164
2023-03-11 10:09:02.958923 [INFO   ] [AUTO] hedge order 124 filled for 6 lots at $150200 average price in cents
2023-03-11 10:09:03.118699 [INFO   ] [AUTO] Trade tick: 1165
2023-03-11 10:09:03.163192 [INFO   ] [AUTO] Trade tick: 1166
2023-03-11 10:09:03.205036 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:03.413077 [INFO   ] [AUTO] Trade tick: 1167
2023-03-11 10:09:03.466201 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:03.707199 [INFO   ] [AUTO] Trade tick: 1168
2023-03-11 10:09:04.011588 [INFO   ] [AUTO] Trade tick: 1169
2023-03-11 10:09:04.164888 [INFO   ] [AUTO] Trade tick: 1170
2023-03-11 10:09:05.254265 [INFO   ] [AUTO] Trade tick: 1171
2023-03-11 10:09:05.320336 [INFO   ] [AUTO] Trade tick: 1172
2023-03-11 10:09:06.423024 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:06.756648 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:06.968939 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:07.261267 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:07.507003 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:07.620864 [INFO   ] [AUTO] Trade tick: 1173
2023-03-11 10:09:07.669022 [INFO   ] [AUTO] Trade tick: 1174
2023-03-11 10:09:07.871612 [INFO   ] [AUTO] Trade tick: 1175
2023-03-11 10:09:07.926210 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:08.232902 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:08.424604 [INFO   ] [AUTO] Trade tick: 1176
2023-03-11 10:09:08.458655 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:08.611960 [INFO   ] [AUTO] Trade tick: 1177
2023-03-11 10:09:08.762260 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:08.942433 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:09.188699 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:12.060998 [INFO   ] [AUTO] Trade tick: 1178
2023-03-11 10:09:12.410929 [INFO   ] [AUTO] Trade tick: 1179
2023-03-11 10:09:12.485081 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:12.746725 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:12.927691 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:13.107011 [INFO   ] [AUTO] Trade tick: 1180
2023-03-11 10:09:13.314901 [INFO   ] [AUTO] Trade tick: 1181
2023-03-11 10:09:13.453797 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:13.734296 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:13.906802 [INFO   ] [AUTO] Trade tick: 1182
2023-03-11 10:09:14.011736 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:14.179072 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:14.262382 [INFO   ] [AUTO] Trade tick: 1183
2023-03-11 10:09:14.463095 [INFO   ] [AUTO] Trade tick: 1184
2023-03-11 10:09:14.471111 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:14.565090 [INFO   ] [AUTO] Trade tick: 1185
2023-03-11 10:09:14.611195 [INFO   ] [AUTO] Trade tick: 1186
2023-03-11 10:09:14.662005 [INFO   ] [AUTO] Trade tick: 1187
2023-03-11 10:09:14.752326 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:14.809757 [INFO   ] [AUTO] Trade tick: 1188
2023-03-11 10:09:14.922943 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:15.012954 [INFO   ] [AUTO] Trade tick: 1189
2023-03-11 10:09:15.737618 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:16.003569 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:16.005942 [INFO   ] [AUTO] Trade tick: 1190
2023-03-11 10:09:16.509610 [INFO   ] [AUTO] Trade tick: 1191
2023-03-11 10:09:16.767028 [INFO   ] [AUTO] Trade tick: 1192
2023-03-11 10:09:17.705421 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:17.947862 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:18.170396 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:18.406695 [INFO   ] [AUTO] Trade tick: 1193
2023-03-11 10:09:18.436402 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:18.675505 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:18.709142 [INFO   ] [AUTO] Trade tick: 1194
2023-03-11 10:09:18.772101 [INFO   ] [AUTO] Trade tick: 1195
2023-03-11 10:09:18.990371 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:19.219714 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:19.449630 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:19.758828 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:19.939951 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:20.167143 [INFO   ] [AUTO] Trade tick: 1196
2023-03-11 10:09:20.241250 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:20.448041 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:20.741092 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:20.966002 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:21.235232 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:21.309233 [INFO   ] [AUTO] Trade tick: 1197
2023-03-11 10:09:21.416553 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:21.454476 [INFO   ] [AUTO] Trade tick: 1198
2023-03-11 10:09:21.613332 [INFO   ] [AUTO] Trade tick: 1199
2023-03-11 10:09:21.689089 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:21.983856 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:22.053542 [INFO   ] [AUTO] Trade tick: 1200
2023-03-11 10:09:22.167742 [INFO   ] [AUTO] Trade tick: 1201
2023-03-11 10:09:22.225685 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:22.255325 [INFO   ] [AUTO] Trade tick: 1202
2023-03-11 10:09:22.360204 [INFO   ] [AUTO] Trade tick: 1203
2023-03-11 10:09:22.443772 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:22.724724 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:22.954620 [INFO   ] [AUTO] Trade tick: 1204
2023-03-11 10:09:22.959510 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:23.188625 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:23.266174 [INFO   ] [AUTO] Trade tick: 1205
2023-03-11 10:09:23.353267 [INFO   ] [AUTO] Trade tick: 1206
2023-03-11 10:09:23.423100 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:23.736758 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:23.911897 [INFO   ] [AUTO] Trade tick: 1207
2023-03-11 10:09:23.989268 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:24.206213 [INFO   ] [AUTO] Trade tick: 1208
2023-03-11 10:09:24.221199 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:24.352480 [INFO   ] [AUTO] Trade tick: 1209
2023-03-11 10:09:24.452671 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:24.740665 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:24.770241 [INFO   ] [AUTO] Trade tick: 1210
2023-03-11 10:09:24.938715 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:25.118156 [INFO   ] [AUTO] Trade tick: 1211
2023-03-11 10:09:25.161831 [INFO   ] [AUTO] Trade tick: 1212
2023-03-11 10:09:25.211063 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:25.259477 [INFO   ] [AUTO] Trade tick: 1213
2023-03-11 10:09:25.475155 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:25.746517 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:25.960982 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:26.237847 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:26.456498 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:26.569165 [INFO   ] [AUTO] Trade tick: 1214
2023-03-11 10:09:26.740727 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:27.006863 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
2023-03-11 10:09:27.192399 [INFO   ] [AUTO] Pairwise opportunity, FUT > ETF => buy ETF, sell futures
