Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
247.474328,EagleOne_660000,Tick,1535,1455,80,-80,127300,127100,35868,-54052,-38052,OK
247.474328,LeoPowder_123456,Tick,552,462,90,-95,127300,127100,-4621,777621,160121,OK
247.765006,Team666_666888,Tick,280,182,98,-98,127300,127100,11767,50333,69933,OK
247.765006,TradeSome_26830,Tick,225,135,90,-90,127300,127100,-4586,42486,60486,OK
247.765006,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127300,127100,-32056,386656,396656,OK
247.765006,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127300,127100,-6294,171594,177794,OK
247.765006,dpgobrrr_10419,Tick,300,210,90,-90,127300,127100,575,13025,31025,OK
247.765006,hansolo_2159,Tick,458,371,87,-100,127300,127100,16002,1684098,49198,OK
247.765006,EagleOne_660000,Tick,1535,1455,80,-80,127300,127100,35868,-54052,-38052,OK
247.765006,LeoPowder_123456,Tick,552,462,90,-95,127300,127100,-4621,777621,160121,OK
247.972073,Team666_666888,Tick,280,182,98,-98,127100,127100,11767,50333,50333,OK
247.972073,TradeSome_26830,Tick,225,135,90,-90,127100,127100,-4586,42486,42486,OK
247.972073,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,127100,-32056,386656,386656,OK
247.972073,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,127100,-6294,171594,171594,OK
247.972073,dpgobrrr_10419,Tick,300,210,90,-90,127100,127100,575,13025,13025,OK
247.972073,hansolo_2159,Tick,458,371,87,-100,127100,127100,16002,1684098,31798,OK
247.972073,EagleOne_660000,Tick,1545,1455,90,-90,127100,127100,36122,-55306,-55306,OK
247.972073,LeoPowder_123456,Tick,552,472,80,-85,127100,127100,-4748,777748,142248,OK
248.237896,Team666_666888,Tick,280,182,98,-98,127100,127000,11767,50333,60133,OK
248.237896,TradeSome_26830,Tick,225,135,90,-90,127100,127000,-4586,42486,51486,OK
248.237896,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,127000,-32056,386656,391656,OK
248.237896,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,127000,-6294,171594,174694,OK
248.237896,dpgobrrr_10419,Tick,300,210,90,-90,127100,127000,575,13025,22025,OK
248.237896,hansolo_2159,Tick,458,371,87,-100,127100,127000,16002,1684098,41798,OK
248.237896,EagleOne_660000,Tick,1545,1455,90,-90,127100,127000,36122,-55306,-46306,OK
248.237896,LeoPowder_123456,Tick,552,472,80,-85,127100,127000,-4748,777748,150748,OK
248.45237,Team666_666888,Tick,280,182,98,-98,127100,127000,11767,50333,60133,OK
248.45237,TradeSome_26830,Tick,225,135,90,-90,127100,127000,-4586,42486,51486,OK
248.45237,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,127000,-32056,386656,391656,OK
248.45237,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,127000,-6294,171594,174694,OK
248.45237,dpgobrrr_10419,Tick,300,210,90,-90,127100,127000,575,13025,22025,OK
248.45237,hansolo_2159,Tick,458,371,87,-100,127100,127000,16002,1684098,41798,OK
248.45237,EagleOne_660000,Tick,1545,1455,90,-90,127100,127000,36122,-55306,-46306,OK
248.45237,LeoPowder_123456,Tick,552,472,80,-85,127100,127000,-4748,777748,150748,OK
248.709367,Team666_666888,Tick,280,182,98,-98,127100,127000,11767,50333,60133,OK
248.709367,TradeSome_26830,Tick,225,135,90,-90,127100,127000,-4586,42486,51486,OK
248.709367,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,127000,-32056,386656,391656,OK
248.709367,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,127000,-6294,171594,174694,OK
248.709367,dpgobrrr_10419,Tick,300,210,90,-90,127100,127000,575,13025,22025,OK
248.709367,hansolo_2159,Tick,458,371,87,-100,127100,127000,16002,1684098,41798,OK
248.709367,EagleOne_660000,Tick,1545,1455,90,-90,127100,127000,36122,-55306,-46306,OK
248.709367,LeoPowder_123456,Tick,552,472,80,-85,127100,127000,-4748,777748,150748,OK
248.981656,Team666_666888,Tick,280,182,98,-98,127100,127000,11767,50333,60133,OK
248.981656,TradeSome_26830,Tick,225,135,90,-90,127100,127000,-4586,42486,51486,OK
248.981656,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,127000,-32056,386656,391656,OK
248.981656,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,127000,-6294,171594,174694,OK
248.981656,dpgobrrr_10419,Tick,300,210,90,-90,127100,127000,575,13025,22025,OK
248.981656,hansolo_2159,Tick,458,371,87,-100,127100,127000,16002,1684098,41798,OK
248.981656,EagleOne_660000,Tick,1545,1455,90,-90,127100,127000,36122,-55306,-46306,OK
248.981656,LeoPowder_123456,Tick,552,472,80,-85,127100,127000,-4748,777748,150748,OK
249.231469,Team666_666888,Tick,280,182,98,-98,127100,127000,11767,50333,60133,OK
249.231469,TradeSome_26830,Tick,225,135,90,-90,127100,127000,-4586,42486,51486,OK
249.231469,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,127000,-32056,386656,391656,OK
249.231469,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,127000,-6294,171594,174694,OK
249.231469,dpgobrrr_10419,Tick,300,210,90,-90,127100,127000,575,13025,22025,OK
249.231469,hansolo_2159,Tick,458,371,87,-100,127100,127000,16002,1684098,41798,OK
249.231469,EagleOne_660000,Tick,1545,1455,90,-90,127100,127000,36122,-55306,-46306,OK
249.231469,LeoPowder_123456,Tick,552,472,80,-85,127100,127000,-4748,777748,150748,OK
249.472953,Team666_666888,Tick,280,182,98,-98,127100,127000,11767,50333,60133,OK
249.472953,TradeSome_26830,Tick,225,135,90,-90,127100,127000,-4586,42486,51486,OK
249.472953,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,127000,-32056,386656,391656,OK
249.472953,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,127000,-6294,171594,174694,OK
249.472953,dpgobrrr_10419,Tick,300,210,90,-90,127100,127000,575,13025,22025,OK
249.472953,hansolo_2159,Tick,458,371,87,-100,127100,127000,16002,1684098,41798,OK
249.472953,EagleOne_660000,Tick,1545,1455,90,-90,127100,127000,36122,-55306,-46306,OK
249.472953,LeoPowder_123456,Tick,552,472,80,-85,127100,127000,-4748,777748,150748,OK
249.749925,Team666_666888,Tick,280,182,98,-98,127100,127000,11767,50333,60133,OK
249.749925,TradeSome_26830,Tick,225,135,90,-90,127100,127000,-4586,42486,51486,OK
249.749925,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,127000,-32056,386656,391656,OK
249.749925,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,127000,-6294,171594,174694,OK
249.749925,dpgobrrr_10419,Tick,300,210,90,-90,127100,127000,575,13025,22025,OK
249.749925,hansolo_2159,Tick,458,371,87,-100,127100,127000,16002,1684098,41798,OK
249.749925,EagleOne_660000,Tick,1545,1455,90,-90,127100,127000,36122,-55306,-46306,OK
249.749925,LeoPowder_123456,Tick,552,472,80,-85,127100,127000,-4748,777748,150748,OK
250.02417,Team666_666888,Tick,280,182,98,-98,127100,127000,11767,50333,60133,OK
250.02417,TradeSome_26830,Tick,225,135,90,-90,127100,127000,-4586,42486,51486,OK
250.02417,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,127000,-32056,386656,391656,OK
250.02417,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,127000,-6294,171594,174694,OK
250.02417,dpgobrrr_10419,Tick,300,210,90,-90,127100,127000,575,13025,22025,OK
250.02417,hansolo_2159,Tick,458,371,87,-100,127100,127000,16002,1684098,41798,OK
250.02417,EagleOne_660000,Tick,1545,1455,90,-90,127100,127000,36122,-55306,-46306,OK
250.02417,LeoPowder_123456,Tick,552,472,80,-85,127100,127000,-4748,777748,150748,OK
250.276693,Team666_666888,Tick,280,182,98,-98,127100,127000,11767,50333,60133,OK
250.276693,TradeSome_26830,Tick,225,135,90,-90,127100,127000,-4586,42486,51486,OK
250.276693,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,127000,-32056,386656,391656,OK
250.276693,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,127000,-6294,171594,174694,OK
250.276693,dpgobrrr_10419,Tick,300,210,90,-90,127100,127000,575,13025,22025,OK
250.276693,hansolo_2159,Tick,458,371,87,-100,127100,127000,16002,1684098,41798,OK
250.276693,EagleOne_660000,Tick,1545,1455,90,-90,127100,127000,36122,-55306,-46306,OK
250.276693,LeoPowder_123456,Tick,552,472,80,-85,127100,127000,-4748,777748,150748,OK
250.472519,Team666_666888,Tick,280,182,98,-98,127100,127000,11767,50333,60133,OK
250.472519,TradeSome_26830,Tick,225,135,90,-90,127100,127000,-4586,42486,51486,OK
250.472519,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,127000,-32056,386656,391656,OK
250.472519,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,127000,-6294,171594,174694,OK
250.472519,dpgobrrr_10419,Tick,300,210,90,-90,127100,127000,575,13025,22025,OK
250.472519,hansolo_2159,Tick,458,371,87,-100,127100,127000,16002,1684098,41798,OK
250.472519,EagleOne_660000,Tick,1545,1455,90,-90,127100,127000,36122,-55306,-46306,OK
250.472519,LeoPowder_123456,Tick,552,472,80,-85,127100,127000,-4748,777748,150748,OK
250.780182,Team666_666888,Tick,280,182,98,-98,127100,126500,11767,50333,75127,OK
250.780182,TradeSome_26830,Tick,225,135,90,-90,127100,126500,-4586,42486,65256,OK
250.780182,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,126500,-32056,386656,399306,OK
250.780182,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,126500,-6294,171594,179437,OK
250.780182,dpgobrrr_10419,Tick,300,210,90,-90,127100,126500,575,13025,35795,OK
250.780182,hansolo_2159,Tick,458,371,87,-100,127100,126500,16002,1684098,61609,OK
250.780182,EagleOne_660000,Tick,1545,1455,90,-90,127100,126500,36122,-55306,-32536,OK
250.780182,LeoPowder_123456,Tick,552,472,80,-85,127100,126500,-4748,777748,165488,OK
251.02915,Team666_666888,Tick,280,182,98,-98,127100,126500,11767,50333,75127,OK
251.02915,TradeSome_26830,Tick,225,135,90,-90,127100,126500,-4586,42486,65256,OK
251.02915,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,126500,-32056,386656,399306,OK
251.02915,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,126500,-6294,171594,179437,OK
251.02915,dpgobrrr_10419,Tick,300,210,90,-90,127100,126500,575,13025,35795,OK
251.02915,hansolo_2159,Tick,458,371,87,-100,127100,126500,16002,1684098,61609,OK
251.02915,EagleOne_660000,Tick,1545,1455,90,-90,127100,126500,36122,-55306,-32536,OK
251.02915,LeoPowder_123456,Tick,552,472,80,-85,127100,126500,-4748,777748,165488,OK
251.275849,Team666_666888,Tick,280,182,98,-98,127100,126500,11767,50333,75127,OK
251.275849,TradeSome_26830,Tick,225,135,90,-90,127100,126500,-4586,42486,65256,OK
251.275849,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,126500,-32056,386656,399306,OK
251.275849,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,126500,-6294,171594,179437,OK
251.275849,dpgobrrr_10419,Tick,300,210,90,-90,127100,126500,575,13025,35795,OK
251.275849,hansolo_2159,Tick,458,371,87,-100,127100,126500,16002,1684098,61609,OK
251.275849,EagleOne_660000,Tick,1545,1455,90,-90,127100,126500,36122,-55306,-32536,OK
251.275849,LeoPowder_123456,Tick,552,472,80,-85,127100,126500,-4748,777748,165488,OK
251.469609,Team666_666888,Tick,280,182,98,-98,127100,126500,11767,50333,75127,OK
251.469609,TradeSome_26830,Tick,225,135,90,-90,127100,126500,-4586,42486,65256,OK
251.469609,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,126500,-32056,386656,399306,OK
251.469609,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,126500,-6294,171594,179437,OK
251.469609,dpgobrrr_10419,Tick,300,210,90,-90,127100,126500,575,13025,35795,OK
251.469609,hansolo_2159,Tick,458,371,87,-100,127100,126500,16002,1684098,61609,OK
251.469609,EagleOne_660000,Tick,1545,1455,90,-90,127100,126500,36122,-55306,-32536,OK
251.469609,LeoPowder_123456,Tick,552,472,80,-85,127100,126500,-4748,777748,165488,OK
251.701056,Team666_666888,Tick,280,182,98,-98,127100,126500,11767,50333,75127,OK
251.701056,TradeSome_26830,Tick,225,135,90,-90,127100,126500,-4586,42486,65256,OK
251.701056,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,126500,-32056,386656,399306,OK
251.701056,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,126500,-6294,171594,179437,OK
251.701056,dpgobrrr_10419,Tick,300,210,90,-90,127100,126500,575,13025,35795,OK
251.701056,hansolo_2159,Tick,458,371,87,-100,127100,126500,16002,1684098,61609,OK
251.701056,EagleOne_660000,Tick,1545,1455,90,-90,127100,126500,36122,-55306,-32536,OK
251.701056,LeoPowder_123456,Tick,552,472,80,-85,127100,126500,-4748,777748,165488,OK
252.049495,Team666_666888,Tick,280,182,98,-98,127300,126500,11767,50333,75127,OK
252.049495,TradeSome_26830,Tick,225,158,67,-67,127300,126500,-4878,33578,50529,OK
252.049495,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127300,126500,-32056,386656,399306,OK
252.049495,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127300,126500,-6294,171594,179437,OK
252.049495,dpgobrrr_10419,Tick,300,210,90,-90,127300,126500,575,13025,35795,OK
252.049495,hansolo_2159,Tick,471,371,100,-100,127300,126500,16332,32768,58068,OK
252.049495,EagleOne_660000,Tick,1545,1455,90,-90,127300,126500,36122,-55306,-32536,OK
252.049495,LeoPowder_123456,Tick,562,472,90,-95,127300,126500,-4494,779494,169764,OK
252.233327,Team666_666888,Tick,280,182,98,-98,127300,126500,11767,50333,75127,OK
252.233327,TradeSome_26830,Tick,225,158,67,-67,127300,126500,-4878,33578,50529,OK
252.233327,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127300,126500,-32056,386656,399306,OK
252.233327,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127300,126500,-6294,171594,179437,OK
252.233327,dpgobrrr_10419,Tick,300,210,90,-90,127300,126500,575,13025,35795,OK
252.233327,hansolo_2159,Tick,471,371,100,-100,127300,126500,16332,32768,58068,OK
252.233327,EagleOne_660000,Tick,1545,1455,90,-90,127300,126500,36122,-55306,-32536,OK
252.233327,LeoPowder_123456,Tick,562,472,90,-95,127300,126500,-4494,779494,169764,OK
252.490818,Team666_666888,Tick,280,182,98,-98,127300,126500,11767,50333,75127,OK
252.490818,TradeSome_26830,Tick,225,158,67,-67,127300,126500,-4878,33578,50529,OK
252.490818,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127300,126500,-32056,386656,399306,OK
252.490818,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127300,126500,-6294,171594,179437,OK
252.490818,dpgobrrr_10419,Tick,300,210,90,-90,127300,126500,575,13025,35795,OK
252.490818,hansolo_2159,Tick,471,371,100,-100,127300,126500,16332,32768,58068,OK
252.490818,EagleOne_660000,Tick,1555,1455,100,-100,127300,126500,36377,-56561,-31261,OK
252.490818,LeoPowder_123456,Tick,562,472,90,-95,127300,126500,-4494,779494,169764,OK
252.771506,Team666_666888,Tick,280,182,98,-98,127300,126500,11767,50333,75127,OK
252.771506,TradeSome_26830,Tick,225,158,67,-67,127300,126500,-4878,33578,50529,OK
252.771506,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127300,126500,-32056,386656,399306,OK
252.771506,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127300,126500,-6294,171594,179437,OK
252.771506,dpgobrrr_10419,Tick,300,210,90,-90,127300,126500,575,13025,35795,OK
252.771506,hansolo_2159,Tick,471,371,100,-100,127300,126500,16332,32768,58068,OK
252.771506,EagleOne_660000,Tick,1555,1455,100,-100,127300,126500,36377,-56561,-31261,OK
252.771506,LeoPowder_123456,Tick,562,472,90,-95,127300,126500,-4494,779494,169764,OK
252.992194,Team666_666888,Tick,280,182,98,-98,127300,127300,11767,50333,50333,OK
252.992194,TradeSome_26830,Tick,225,158,67,-67,127300,127300,-4878,33578,33578,OK
252.992194,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127300,127300,-32056,386656,386656,OK
252.992194,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127300,127300,-6294,171594,171594,OK
252.992194,dpgobrrr_10419,Tick,300,210,90,-90,127300,127300,575,13025,13025,OK
252.992194,hansolo_2159,Tick,471,371,100,-100,127300,127300,16332,32768,32768,OK
252.992194,EagleOne_660000,Tick,1555,1455,100,-100,127300,127300,36377,-56561,-56561,OK
252.992194,LeoPowder_123456,Tick,562,472,90,-95,127300,127300,-4494,779494,142994,OK
253.283326,Team666_666888,Tick,280,182,98,-98,127300,127300,11767,50333,50333,OK
253.283326,TradeSome_26830,Tick,225,158,67,-67,127300,127300,-4878,33578,33578,OK
253.283326,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127300,127300,-32056,386656,386656,OK
253.283326,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127300,127300,-6294,171594,171594,OK
253.283326,dpgobrrr_10419,Tick,300,210,90,-90,127300,127300,575,13025,13025,OK
253.283326,hansolo_2159,Tick,471,371,100,-100,127300,127300,16332,32768,32768,OK
253.283326,EagleOne_660000,Tick,1555,1455,100,-100,127300,127300,36377,-56561,-56561,OK
253.283326,LeoPowder_123456,Tick,562,472,90,-95,127300,127300,-4494,779494,142994,OK
253.544625,Team666_666888,Tick,280,182,98,-98,127300,127400,11767,50333,40533,OK
253.544625,TradeSome_26830,Tick,225,158,67,-67,127300,127400,-4878,33578,26878,OK
253.544625,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127300,127400,-32056,386656,381656,OK
253.544625,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127300,127400,-6294,171594,168494,OK
253.544625,dpgobrrr_10419,Tick,300,210,90,-90,127300,127400,575,13025,4025,OK
253.544625,hansolo_2159,Tick,471,371,100,-100,127300,127400,16332,32768,22768,OK
253.544625,EagleOne_660000,Tick,1555,1455,100,-100,127300,127400,36377,-56561,-66561,OK
253.544625,LeoPowder_123456,Tick,562,472,90,-95,127300,127400,-4494,779494,133494,OK
253.785768,Team666_666888,Tick,280,182,98,-98,127300,127400,11767,50333,40533,OK
253.785768,TradeSome_26830,Tick,225,158,67,-67,127300,127400,-4878,33578,26878,OK
253.785768,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127300,127400,-32056,386656,381656,OK
253.785768,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127300,127400,-6294,171594,168494,OK
253.785768,dpgobrrr_10419,Tick,300,210,90,-90,127300,127400,575,13025,4025,OK
253.785768,hansolo_2159,Tick,471,371,100,-100,127300,127400,16332,32768,22768,OK
253.785768,EagleOne_660000,Tick,1555,1455,100,-100,127300,127400,36377,-56561,-66561,OK
253.785768,LeoPowder_123456,Tick,562,472,90,-95,127300,127400,-4494,779494,133494,OK
253.953554,Team666_666888,Tick,280,182,98,-98,127300,127400,11767,50333,40533,OK
253.953554,TradeSome_26830,Tick,225,158,67,-67,127300,127400,-4878,33578,26878,OK
253.953554,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127300,127400,-32056,386656,381656,OK
253.953554,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127300,127400,-6294,171594,168494,OK
253.953554,dpgobrrr_10419,Tick,300,210,90,-90,127300,127400,575,13025,4025,OK
253.953554,hansolo_2159,Tick,471,371,100,-100,127300,127400,16332,32768,22768,OK
253.953554,EagleOne_660000,Tick,1555,1455,100,-100,127300,127400,36377,-56561,-66561,OK
253.953554,LeoPowder_123456,Tick,562,472,90,-95,127300,127400,-4494,779494,133494,OK
254.286881,Team666_666888,Tick,280,182,98,-98,127300,127400,11767,50333,40533,OK
254.286881,TradeSome_26830,Tick,225,158,67,-67,127300,127400,-4878,33578,26878,OK
254.286881,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127300,127400,-32056,386656,381656,OK
254.286881,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127300,127400,-6294,171594,168494,OK
254.286881,dpgobrrr_10419,Tick,300,210,90,-90,127300,127400,575,13025,4025,OK
254.286881,hansolo_2159,Tick,471,371,100,-100,127300,127400,16332,32768,22768,OK
254.286881,EagleOne_660000,Tick,1555,1455,100,-100,127300,127400,36377,-56561,-66561,OK
254.286881,LeoPowder_123456,Tick,562,472,90,-95,127300,127400,-4494,779494,133494,OK
254.478768,Team666_666888,Tick,280,182,98,-98,127300,127400,11767,50333,40533,OK
254.478768,TradeSome_26830,Tick,225,158,67,-67,127300,127400,-4878,33578,26878,OK
254.478768,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127300,127400,-32056,386656,381656,OK
254.478768,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127300,127400,-6294,171594,168494,OK
254.478768,dpgobrrr_10419,Tick,300,210,90,-90,127300,127400,575,13025,4025,OK
254.478768,hansolo_2159,Tick,471,371,100,-100,127300,127400,16332,32768,22768,OK
254.478768,EagleOne_660000,Tick,1555,1455,100,-100,127300,127400,36377,-56561,-66561,OK
254.478768,LeoPowder_123456,Tick,562,472,90,-95,127300,127400,-4494,779494,133494,OK
254.709065,Team666_666888,Tick,280,182,98,-98,127300,127400,11767,50333,40533,OK
254.709065,TradeSome_26830,Tick,225,158,67,-67,127300,127400,-4878,33578,26878,OK
254.709065,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127300,127400,-32056,386656,381656,OK
254.709065,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127300,127400,-6294,171594,168494,OK
254.709065,dpgobrrr_10419,Tick,300,210,90,-90,127300,127400,575,13025,4025,OK
254.709065,hansolo_2159,Tick,471,371,100,-100,127300,127400,16332,32768,22768,OK
254.709065,EagleOne_660000,Tick,1555,1455,100,-100,127300,127400,36377,-56561,-66561,OK
254.709065,LeoPowder_123456,Tick,562,472,90,-95,127300,127400,-4494,779494,133494,OK
254.996193,Team666_666888,Tick,280,182,98,-98,127100,127400,11767,50333,25343,OK
254.996193,TradeSome_26830,Tick,246,158,88,-88,127100,127400,-5145,35945,13505,OK
254.996193,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,127400,-32056,386656,373906,OK
254.996193,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,127400,-6294,171594,163689,OK
254.996193,dpgobrrr_10419,Tick,300,210,90,-90,127100,127400,575,13025,-9925,OK
254.996193,hansolo_2159,Tick,471,371,100,-100,127100,127400,16332,32768,7268,OK
254.996193,EagleOne_660000,Tick,1555,1455,100,-100,127100,127400,36377,-56561,-82061,OK
254.996193,LeoPowder_123456,Tick,562,472,90,-95,127100,127400,-4494,779494,119544,OK
255.247216,Team666_666888,Tick,280,182,98,-98,127100,127400,11767,50333,25343,OK
255.247216,TradeSome_26830,Tick,246,158,88,-88,127100,127400,-5145,35945,13505,OK
255.247216,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,127400,-32056,386656,373906,OK
255.247216,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,127400,-6294,171594,163689,OK
255.247216,dpgobrrr_10419,Tick,300,210,90,-90,127100,127400,575,13025,-9925,OK
255.247216,hansolo_2159,Tick,471,371,100,-100,127100,127400,16332,32768,7268,OK
255.247216,EagleOne_660000,Tick,1555,1455,100,-100,127100,127400,36377,-56561,-82061,OK
255.247216,LeoPowder_123456,Tick,562,472,90,-95,127100,127400,-4494,779494,119544,OK
255.531813,Team666_666888,Tick,280,182,98,-98,127100,127600,11767,50333,25343,OK
255.531813,TradeSome_26830,Tick,246,158,88,-88,127100,127600,-5145,35945,13505,OK
255.531813,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,127600,-32056,386656,373906,OK
255.531813,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,127600,-6294,171594,163689,OK
255.531813,dpgobrrr_10419,Tick,300,210,90,-90,127100,127600,575,13025,-9925,OK
255.531813,hansolo_2159,Tick,471,371,100,-100,127100,127600,16332,32768,7268,OK
255.531813,EagleOne_660000,Tick,1555,1455,100,-100,127100,127600,36377,-56561,-82061,OK
255.531813,LeoPowder_123456,Tick,562,472,90,-95,127100,127600,-4494,779494,118544,OK
255.753195,Team666_666888,Tick,280,182,98,-98,127100,127700,11767,50333,25343,OK
255.753195,TradeSome_26830,Tick,246,158,88,-88,127100,127700,-5145,35945,13505,OK
255.753195,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,127700,-32056,386656,373906,OK
255.753195,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,127700,-6294,171594,163689,OK
255.753195,dpgobrrr_10419,Tick,300,210,90,-90,127100,127700,575,13025,-9925,OK
255.753195,hansolo_2159,Tick,471,371,100,-100,127100,127700,16332,32768,7268,OK
255.753195,EagleOne_660000,Tick,1555,1455,100,-100,127100,127700,36377,-56561,-82061,OK
255.753195,LeoPowder_123456,Tick,562,472,90,-95,127100,127700,-4494,779494,118044,OK
256.028269,Team666_666888,Tick,280,182,98,-98,127100,127700,11767,50333,25343,OK
256.028269,TradeSome_26830,Tick,246,158,88,-88,127100,127700,-5145,35945,13505,OK
256.028269,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,127700,-32056,386656,373906,OK
256.028269,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,127700,-6294,171594,163689,OK
256.028269,dpgobrrr_10419,Tick,300,210,90,-90,127100,127700,575,13025,-9925,OK
256.028269,hansolo_2159,Tick,471,371,100,-100,127100,127700,16332,32768,7268,OK
256.028269,EagleOne_660000,Tick,1555,1455,100,-100,127100,127700,36377,-56561,-82061,OK
256.028269,LeoPowder_123456,Tick,562,472,90,-95,127100,127700,-4494,779494,118044,OK
256.210189,Team666_666888,Tick,280,182,98,-98,127100,127700,11767,50333,25343,OK
256.210189,TradeSome_26830,Tick,246,158,88,-88,127100,127700,-5145,35945,13505,OK
256.210189,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,127700,-32056,386656,373906,OK
256.210189,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,127700,-6294,171594,163689,OK
256.210189,dpgobrrr_10419,Tick,300,210,90,-90,127100,127700,575,13025,-9925,OK
256.210189,hansolo_2159,Tick,471,371,100,-100,127100,127700,16332,32768,7268,OK
256.210189,EagleOne_660000,Tick,1555,1455,100,-100,127100,127700,36377,-56561,-82061,OK
256.210189,LeoPowder_123456,Tick,562,472,90,-95,127100,127700,-4494,779494,118044,OK
256.506774,Team666_666888,Tick,280,182,98,-98,127100,127800,11767,50333,25245,OK
256.506774,TradeSome_26830,Tick,246,158,88,-88,127100,127800,-5145,35945,13417,OK
256.506774,MelbourneMarkets_150344,Tick,1665,1615,50,-50,127100,127800,-32056,386656,373856,OK
256.506774,JVsMedallionToTheMoonFund_16,Tick,369,338,31,-31,127100,127800,-6294,171594,163658,OK
256.506774,dpgobrrr_10419,Tick,300,210,90,-90,127100,127800,575,13025,-10015,OK
256.506774,hansolo_2159,Tick,471,371,100,-100,127100,127800,16332,32768,7168,OK
256.506774,EagleOne_660000,Tick,1555,1455,100,-100,127100,127800,36377,-56561,-82161,OK
256.506774,LeoPowder_123456,Tick,562,472,90,-95,127100,127800,-4494,779494,117454,OK
256.735044,Team666_666888,Tick,280,182,98,-98,127300,127800,11767,50333,25245,OK
